lon,lat
-4.625,52.708333333333336
-0.4583333333333339,49.708333333333336
-6.458333333333334,51.04166666666667
-7.375,50.125
-6.708333333333334,52.125
-4.291666666666668,46.79166666666667
-2.375,45.875
-11.541666666666668,51.375
-9.291666666666668,50.625
-10.958333333333334,54.375
-3.541666666666668,53.708333333333336
-5.541666666666668,54.708333333333336
-3.791666666666668,53.375
-3.625,47.79166666666667
-9.458333333333334,50.625
-5.125,50.625
-4.625,47.708333333333336
-8.291666666666668,48.958333333333336
-3.541666666666668,53.458333333333336
-8.458333333333334,48.958333333333336
-7.458333333333334,49.29166666666667
-5.958333333333334,48.79166666666667
-11.708333333333334,54.125
-2.458333333333334,45.458333333333336
-3.958333333333334,54.791666666666664
-13.958333333333334,52.125
-5.875,47.29166666666667
-4.291666666666668,46.375
-5.375,52.04166666666667
-14.458333333333334,52.54166666666667
-6.375,52.375
-4.791666666666668,51.125
-6.291666666666668,48.54166666666667
-7.625,50.125
-5.875,50.708333333333336
-7.625,48.125
-10.041666666666668,49.04166666666667
-6.958333333333334,49.958333333333336
-8.875,51.04166666666667
-13.458333333333334,53.54166666666667
-2.208333333333334,46.708333333333336
-4.791666666666668,52.458333333333336
-7.708333333333334,48.208333333333336
-5.291666666666668,46.958333333333336
-4.208333333333334,47.54166666666667
-8.708333333333334,48.208333333333336
-5.041666666666668,49.458333333333336
-0.5416666666666679,49.958333333333336
-7.541666666666668,49.125
-9.541666666666668,49.708333333333336
-7.458333333333334,50.29166666666667
-5.375,51.54166666666667
-1.125,50.625
-8.458333333333334,49.29166666666667
-7.125,48.54166666666667
-4.958333333333334,51.29166666666667
-10.791666666666668,53.708333333333336
-12.208333333333334,53.54166666666667
-5.041666666666668,49.208333333333336
-6.458333333333334,49.708333333333336
-0.7083333333333339,50.708333333333336
-5.625,48.79166666666667
-4.958333333333334,49.208333333333336
-5.958333333333334,51.208333333333336
-6.791666666666668,49.208333333333336
-3.625,51.29166666666667
-7.041666666666668,51.708333333333336
-11.125,52.04166666666667
-8.125,51.708333333333336
-13.708333333333334,52.375
-8.791666666666668,50.04166666666667
-7.541666666666668,50.625
-6.875,48.125
-3.625,46.875
-7.791666666666668,49.625
-5.125,53.375
-9.291666666666668,48.875
-8.041666666666668,50.958333333333336
-10.291666666666668,49.04166666666667
-6.291666666666668,51.958333333333336
-4.541666666666668,46.458333333333336
-10.375,50.958333333333336
-4.958333333333334,51.208333333333336
-6.875,48.875
-4.875,46.79166666666667
-2.875,45.875
-10.375,51.79166666666667
-2.791666666666668,45.875
-14.375,52.875
-9.291666666666668,50.79166666666667
-7.041666666666668,48.625
-9.458333333333334,48.708333333333336
-7.458333333333334,48.29166666666667
-5.958333333333334,52.375
-3.875,46.79166666666667
-5.375,50.875
-6.041666666666668,51.625
-4.541666666666668,51.54166666666667
-7.041666666666668,48.208333333333336
-1.458333333333334,45.958333333333336
-3.791666666666668,47.375
-5.375,52.458333333333336
-9.875,49.54166666666667
-10.125,54.708333333333336
-3.708333333333334,53.708333333333336
-7.625,49.708333333333336
-4.541666666666668,52.79166666666667
-6.291666666666668,49.625
-10.458333333333334,49.708333333333336
-4.458333333333334,49.208333333333336
-6.625,50.04166666666667
-10.541666666666668,51.958333333333336
-4.375,52.458333333333336
-6.291666666666668,49.125
-4.375,47.375
-8.458333333333334,50.79166666666667
-12.541666666666668,54.04166666666667
-13.458333333333334,53.625
-10.291666666666668,54.208333333333336
-9.625,48.708333333333336
-3.208333333333334,47.208333333333336
-12.375,53.458333333333336
-9.125,54.708333333333336
-7.625,49.79166666666667
-11.958333333333334,53.458333333333336
-11.041666666666668,49.04166666666667
-9.291666666666668,48.958333333333336
-10.708333333333334,54.458333333333336
-5.708333333333334,50.54166666666667
-4.291666666666668,54.375
-5.291666666666668,55.208333333333336
-5.375,55.208333333333336
-1.708333333333334,44.625
-10.875,52.875
-13.541666666666668,53.708333333333336
-7.541666666666668,48.625
-3.125,51.29166666666667
-7.708333333333334,49.708333333333336
-6.875,48.375
-3.375,53.875
-6.375,51.208333333333336
-7.541666666666668,49.208333333333336
-1.0416666666666679,50.458333333333336
-9.541666666666668,48.375
-9.291666666666668,54.791666666666664
-3.708333333333334,46.458333333333336
-8.375,49.958333333333336
-3.625,50.04166666666667
-5.791666666666668,53.29166666666667
-5.041666666666668,48.958333333333336
-2.791666666666668,49.54166666666667
-4.541666666666668,52.29166666666667
-4.041666666666668,51.54166666666667
-4.458333333333334,53.708333333333336
-2.291666666666668,49.958333333333336
-5.375,54.875
-5.208333333333334,54.29166666666667
-3.625,54.625
-3.958333333333334,49.375
-5.708333333333334,48.79166666666667
-9.791666666666668,51.208333333333336
-9.458333333333334,49.625
-6.541666666666668,48.708333333333336
-3.625,54.125
-11.625,52.54166666666667
-14.208333333333334,52.625
-13.625,53.708333333333336
-10.041666666666668,50.79166666666667
-13.875,52.29166666666667
-1.208333333333334,44.958333333333336
-12.125,53.208333333333336
-3.875,54.29166666666667
-2.541666666666668,46.54166666666667
-11.125,49.79166666666667
-2.041666666666668,45.625
-8.208333333333334,50.54166666666667
-1.125,49.625
-3.375,54.04166666666667
-10.208333333333334,53.958333333333336
-5.625,53.875
-13.708333333333334,52.125
-12.458333333333334,53.375
-11.708333333333334,51.875
-7.875,49.458333333333336
-6.125,50.875
-10.875,50.04166666666667
-10.041666666666668,54.708333333333336
-8.041666666666668,51.458333333333336
-4.541666666666668,53.79166666666667
-5.708333333333334,53.708333333333336
-0.29166666666666785,50.125
-5.708333333333334,54.208333333333336
-5.125,55.291666666666664
-6.375,52.208333333333336
-4.875,53.04166666666667
-5.375,47.708333333333336
-7.375,51.29166666666667
-2.375,45.625
-5.291666666666668,48.958333333333336
-5.041666666666668,53.125
-9.625,52.958333333333336
-13.041666666666668,53.04166666666667
-8.958333333333334,51.29166666666667
-7.041666666666668,49.04166666666667
-12.458333333333334,52.958333333333336
-4.708333333333334,53.208333333333336
-7.125,51.458333333333336
