lon,lat
-2.791666666666668,46.375
7.541666666666664,56.541666666666664
-7.125,49.625
-13.375,57.208333333333336
8.208333333333332,54.708333333333336
5.458333333333332,56.541666666666664
-9.541666666666668,54.958333333333336
1.7083333333333321,52.125
-0.20833333333333393,60.708333333333336
0.0416666666666643,57.291666666666664
-3.375,49.875
-2.541666666666668,49.79166666666667
-8.041666666666668,50.208333333333336
-7.291666666666668,61.541666666666664
-10.375,49.54166666666667
-4.458333333333334,47.458333333333336
-4.875,52.125
2.708333333333332,60.958333333333336
-2.708333333333334,56.458333333333336
-6.208333333333334,48.54166666666667
-7.541666666666668,61.875
1.375,60.375
-1.958333333333334,61.125
-6.125,55.541666666666664
4.541666666666664,57.708333333333336
-6.291666666666668,62.375
3.5416666666666643,53.375
2.958333333333332,53.958333333333336
4.375,52.54166666666667
-9.208333333333334,51.29166666666667
-2.291666666666668,59.375
-2.875,60.708333333333336
3.458333333333332,56.875
-10.791666666666668,51.29166666666667
-6.125,62.458333333333336
-10.291666666666668,54.708333333333336
0.5416666666666643,58.041666666666664
-5.875,62.208333333333336
5.458333333333332,58.625
3.875,57.125
-5.375,48.125
-7.541666666666668,52.04166666666667
-10.125,49.79166666666667
6.875,55.208333333333336
0.5416666666666643,59.708333333333336
4.875,55.791666666666664
4.208333333333332,59.541666666666664
-1.208333333333334,44.625
-12.125,52.79166666666667
-8.708333333333334,54.958333333333336
-10.791666666666668,60.875
6.625,53.79166666666667
-8.875,61.291666666666664
1.7083333333333321,56.125
-7.958333333333334,48.708333333333336
0.5416666666666643,55.708333333333336
0.875,51.625
0.875,55.208333333333336
5.708333333333332,55.791666666666664
-5.291666666666668,61.541666666666664
-1.7916666666666679,58.375
-4.875,49.875
5.041666666666664,54.958333333333336
-9.541666666666668,50.708333333333336
-6.458333333333334,61.125
-4.125,46.708333333333336
2.5416666666666643,58.208333333333336
0.20833333333333215,50.208333333333336
-14.625,56.541666666666664
3.875,52.458333333333336
3.0416666666666643,51.208333333333336
-10.208333333333334,51.125
3.0416666666666643,58.708333333333336
-0.29166666666666785,58.208333333333336
0.2916666666666643,58.375
-7.291666666666668,50.875
0.20833333333333215,60.291666666666664
2.625,56.291666666666664
1.4583333333333321,51.875
-1.208333333333334,59.791666666666664
-13.875,52.54166666666667
-3.541666666666668,59.875
-8.291666666666668,50.625
7.458333333333332,55.791666666666664
3.875,60.458333333333336
-8.875,50.708333333333336
-8.625,57.958333333333336
3.2916666666666643,57.125
-3.958333333333334,46.125
-5.041666666666668,59.625
-3.208333333333334,60.041666666666664
4.458333333333332,58.708333333333336
-7.958333333333334,49.708333333333336
-7.875,51.375
-5.625,58.625
-8.958333333333334,56.375
2.375,60.708333333333336
1.0416666666666643,56.541666666666664
3.2916666666666643,61.958333333333336
-10.708333333333334,51.458333333333336
-5.541666666666668,55.541666666666664
1.625,61.541666666666664
-11.041666666666668,52.958333333333336
1.0416666666666643,50.29166666666667
-5.375,53.54166666666667
2.958333333333332,59.791666666666664
-5.791666666666668,48.208333333333336
-3.875,46.375
0.45833333333333215,57.458333333333336
0.7083333333333321,57.791666666666664
4.291666666666664,60.708333333333336
-13.958333333333334,56.708333333333336
-5.958333333333334,52.125
-5.541666666666668,47.958333333333336
-6.625,51.458333333333336
-9.958333333333334,54.875
4.708333333333332,61.708333333333336
6.625,57.625
-8.958333333333334,54.208333333333336
-6.541666666666668,58.708333333333336
-10.708333333333334,53.29166666666667
0.9583333333333321,50.208333333333336
4.708333333333332,56.375
-3.541666666666668,60.125
5.291666666666664,54.54166666666667
-8.875,54.208333333333336
-3.708333333333334,54.54166666666667
-4.708333333333334,61.958333333333336
-0.20833333333333393,58.041666666666664
-8.625,56.708333333333336
2.958333333333332,51.79166666666667
2.875,51.458333333333336
-5.958333333333334,50.875
5.041666666666664,54.125
2.0416666666666643,54.125
4.958333333333332,58.125
-12.875,52.875
7.125,55.625
6.541666666666664,56.708333333333336
3.125,57.708333333333336
-4.208333333333334,60.041666666666664
-10.125,51.04166666666667
4.708333333333332,53.958333333333336
-14.375,52.54166666666667
-14.041666666666666,52.29166666666667
1.125,58.708333333333336
3.958333333333332,56.208333333333336
-6.041666666666668,47.708333333333336
4.958333333333332,52.958333333333336
4.375,54.375
5.291666666666664,58.541666666666664
-12.125,52.54166666666667
-1.5416666666666679,58.625
2.5416666666666643,57.791666666666664
6.291666666666664,53.79166666666667
-2.791666666666668,50.54166666666667
-2.708333333333334,49.04166666666667
-9.125,60.458333333333336
-9.041666666666668,56.541666666666664
3.458333333333332,57.541666666666664
-1.708333333333334,49.79166666666667
0.45833333333333215,58.958333333333336
-6.791666666666668,55.458333333333336
5.208333333333332,53.54166666666667
4.208333333333332,53.54166666666667
-3.625,53.79166666666667
-4.541666666666668,53.958333333333336
6.875,55.875
-2.875,59.541666666666664
2.5416666666666643,60.541666666666664
-1.958333333333334,45.29166666666667
3.958333333333332,55.458333333333336
-11.208333333333334,49.208333333333336
-15.458333333333334,56.125
7.375,56.625
1.7916666666666643,58.625
-4.125,50.04166666666667
-3.708333333333334,59.291666666666664
-6.291666666666668,53.708333333333336
5.291666666666664,56.875
-10.625,53.54166666666667
-11.708333333333334,52.79166666666667
4.708333333333332,55.208333333333336
-6.875,57.541666666666664
-5.375,58.375
-6.291666666666668,47.958333333333336
-1.7916666666666679,59.625
-5.375,50.875
4.791666666666664,55.208333333333336
-2.208333333333334,61.125
-15.875,56.208333333333336
-3.791666666666668,62.291666666666664
3.2916666666666643,52.04166666666667
-3.625,46.875
-9.791666666666668,54.458333333333336
0.625,56.458333333333336
-8.791666666666668,56.125
-8.125,62.625
-11.125,51.458333333333336
-1.958333333333334,45.625
-7.625,62.458333333333336
1.5416666666666643,51.708333333333336
